PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23
0.35461635249798795,3.9539560068424775,-0.48287375261852344,-2.9299798760121507,-1.4555245706690996,-0.3769923595130245,-2.849031469620334,0.9826080847790095,-0.2196789599934914,0.41442215756078493,-0.3407922738349348,0.5842068528420336,-0.11224266832833592,-0.6722960648428192,-0.35416170608058334,0.7681022924584835,-0.22117186722864243,-0.30456651415161795,-0.08860039101469269,0.058679955495346034,-0.1383939098715858,0.2584712542129304,0.1103929682544624
0.3590629211073587,3.9549952253458622,-0.4822205889909543,-2.929318240155952,-1.456478956346876,-0.3700187278313197,-2.852463859209125,0.981843540568416,-0.22228416527251368,0.4155827201292518,-0.308487847797018,0.5945954733689984,-0.11966498901871069,-0.6641697870933193,-0.3461693249149822,0.7686135836954497,-0.21689325502472526,-0.3039969940645945,-0.0943849912921895,0.0716975434875435,-0.16505440993877393,0.22950043193781386,0.12550109491649983
0.35949158557652705,3.9550874484838783,-0.4826564416625991,-2.931295393003758,-1.458541964366202,-0.3776668102817337,-2.856208739261676,0.9828432179208751,-0.21616672780886675,0.4210986106000666,-0.29773646330549164,0.6023800166973656,-0.12606035932416343,-0.6555312321943045,-0.3359295733580854,0.7762799355333592,-0.2254392528378555,-0.2938339839238141,-0.08287154057444503,0.04069668570214588,-0.14158593127597685,0.25601686630083687,0.11127585961591567
0.3628838299372205,3.9567600448499194,-0.4860835729809004,-2.9335588810943065,-1.4603263865999032,-0.3777536598661229,-2.8583049062211576,0.9863511082256197,-0.22511509634868607,0.4212349093775494,-0.3445968027805668,0.5928991678308669,-0.10424347393501977,-0.6623121417494914,-0.3580481628085326,0.7655058639626758,-0.21536617916786246,-0.3023173628688766,-0.08998664299350326,0.061819818896706034,-0.13560958216982152,0.2563087829118882,0.10713669126555998
0.36318364309244494,3.9570248522598357,-0.48499420265175647,-2.933854580106111,-1.4615556631605287,-0.3776850549199712,-2.859790932820533,0.986463849480553,-0.22357558699212352,0.41876214193485833,-0.34429710773491595,0.5802983577363763,-0.12130646385130618,-0.6687441144798002,-0.35943163429527475,0.7682803712436359,-0.21959217157400074,-0.3004286234642535,-0.08754690391461323,0.06066023680120676,-0.1415859483965481,0.25681803251093105,0.10732369123528647
0.3680058487410409,3.959145586397499,-0.4845280512830028,-2.936005771578516,-1.4635366114064337,-0.3780686077361183,-2.86537502307778,0.9883559775231446,-0.22332466938233114,0.42298496276605724,-0.34345850138581213,0.5860161012258166,-0.10784525586499871,-0.6632747372965045,-0.36467970861587506,0.7677174391532661,-0.22054054712650042,-0.29889238433872195,-0.08849176257737451,0.053468399705088654,-0.14282108593237075,0.2534817611885852,0.10339036692589319
0.36624113628296356,3.9596362509625687,-0.4833814937884517,-2.936193443336653,-1.464517097914874,-0.37794354861652857,-2.8648780671283727,0.9893422606500138,-0.22376630484456245,0.4231999198754306,-0.34611209716535346,0.5819227509824562,-0.11503774067595651,-0.6635282976490576,-0.363710139839308,0.7698759450016601,-0.22038955671291308,-0.29614274463385376,-0.08703302916716421,0.05602225264881487,-0.1436960377138737,0.25635077339594786,0.10434122613941334
0.3695624908817964,3.960607739268572,-0.4852595410880251,-2.937112321846687,-1.4645997707289207,-0.3781876284844946,-2.867854355612004,0.9901024627996504,-0.22370104456432646,0.42487789788653424,-0.3442268045899107,0.5842469058051772,-0.10696521051732409,-0.661175839642243,-0.3640530317509469,0.7697185124657635,-0.21978524004358718,-0.2961763368915383,-0.0892165968923286,0.05453563953641271,-0.14403462826391064,0.25374230452226193,0.10354922594981131
-2.076333119936802,3.928980994334288,-0.29295775625162407,-0.664682433047968,0.663077736982396,-0.0057090584122891615,1.899780972083324,0.5710796749745937,0.15608056179571503,-0.19050120488459088,0.850782250911134,0.9241482350573085,0.09670912476317885,-1.3827745040856436,-0.04498923763293454,-2.3078775617926137,-0.6204757795268464,0.029707783540569035,0.1863774483497974,0.05194983065161284,0.15941568395832914,-0.2035835244164991,-0.049639279138879645
-2.415887840712559,3.8737370028998575,-0.28655630094171053,-0.6470217761398018,0.5801309487047995,0.026861784062940652,2.1514572777162426,0.5611523335378744,0.040756007016701255,-0.2134553048340176,0.6285414230786194,1.0290686727272504,-0.23979145907501112,-1.3506809622311964,-0.006115863877993319,-2.2647989144126197,-0.6867123416195934,0.16149576999888068,0.41178883248665565,0.004640028781022288,0.05368661718449574,-0.11736200643612468,-0.07195594252566817
-2.3978768819484575,3.8726747207412457,-0.28835501838101657,-0.6463060805246291,0.5849275999407288,0.02549971628234523,2.139509319980065,0.5585650826287802,0.04035989594466602,-0.216046731930954,0.6359339443735328,1.027775354679832,-0.24209108936930276,-1.3533689779333653,0.0060581145880313735,-2.271327738981249,-0.6734721306899312,0.15002135351618892,0.39762367231597107,0.033899102972143096,0.07632141311151441,-0.11510575816808047,-0.06247092352663993
-2.342543704255519,3.8725333994146793,-0.2916623938536295,-0.6461573742101117,0.5961861176368969,0.02308711980382791,2.101652804069746,0.5528798710728929,0.05719723098859374,-0.22642265776315135,0.6798494928339255,1.0021429705827785,-0.22560436128580605,-1.3727840409493317,0.016077524368027854,-2.276822918675637,-0.6716316672437657,0.12343743398669203,0.36385389647723215,0.05427078703074341,0.10060407232605852,-0.11962666199561964,-0.05367696890008427
-2.212401320343246,3.876417720643596,-0.3006197324343113,-0.6474071680988275,0.6243604308489514,0.015602407700846536,2.010960221646827,0.5428414404487433,0.0939372809698752,-0.24372408853718228,0.7797065876288563,0.9463497761302971,-0.19166029255289915,-1.4120170958829648,0.027825996191853813,-2.2924613359850827,-0.6626351707732729,0.06614640058497999,0.29024098840333307,0.096542163407116,0.14007169563251978,-0.1417372122125028,-0.035563286031067856
-2.1759754868412515,3.8784117494098083,-0.30087168397937175,-0.6482239716449208,0.6305747134448856,0.01353237660817067,1.986155967862251,0.5406372387635687,0.10241568985251343,-0.24688632057436458,0.8074383057643195,0.9330726278710321,-0.17947548858250403,-1.420737651753105,0.030640806104108378,-2.2977366532315013,-0.6566678687964913,0.04952051400427646,0.268743775565156,0.11022359117178056,0.15381570189682794,-0.14870845601626692,-0.03082113365556937
-2.082219191315961,3.8835233265710785,-0.30848231988425767,-0.6491983645309123,0.6536751220459852,0.007485172734446159,1.9210198363847473,0.5355119116091741,0.12075183479987213,-0.2510373526401752,0.8721917857630694,0.9116173944921173,-0.14164104813177442,-1.434128608856372,0.04741903434030436,-2.313362453160312,-0.6293161304794603,0.006674228034718932,0.20851357396432257,0.16565649646951353,0.20079823750223663,-0.16199399693556013,-0.009464035699473843
-2.054896482086256,3.8858097547665924,-0.30887187134575467,-0.6496578265055787,0.6602599892972587,0.006136206457463493,1.9027982239285708,0.5345349562681927,0.12939000756009952,-0.25424253739804265,0.8968223838911461,0.8956544957238435,-0.1341074735809195,-1.443258486067071,0.0474527750488218,-2.3150255973687277,-0.6290660553228185,-0.004494533167017891,0.19313352043969606,0.16985170424998278,0.20505815152180312,-0.16915260686552044,-0.007016794389851397
-2.040260266888666,3.8877043979019086,-0.3115199116854843,-0.6500791016201065,0.664623128540831,0.005260705587807929,1.8927865374547521,0.5348260132300572,0.13331153843102317,-0.2549521938193419,0.9079784605849468,0.8849273707751268,-0.13554137561392737,-1.44750173182264,0.04920016880138072,-2.3155442227525445,-0.6256553969795954,-0.009840303069415201,0.1837843475074137,0.17892400031963449,0.21213252344734612,-0.16971753145232013,-0.004823176652057829
-2.0341367199794127,3.8881403349809385,-0.31269627493925206,-0.650459415790317,0.6632780979685159,0.004987679286686743,1.8872305482507148,0.5344666049253618,0.13458452972634088,-0.25443794615494053,0.9139782689893727,0.8851954647057292,-0.12615489802889882,-1.4471380726330065,0.049532398888842276,-2.317310964078635,-0.6246080283839754,-0.01372714102272414,0.1776411750112993,0.1789281295965186,0.21517372000537355,-0.1739477272440131,-0.0051494759944493524
-0.8331585890162773,3.923457001533388,-0.43211042611775224,-1.1449146770980927,-0.5894751192276396,-0.16913786950914833,-0.5714378066381087,0.47015719013771656,-0.06156453141260009,0.017764780963264115,0.30930137447262346,0.9318990997105857,-0.4660585325015977,-1.1918058837094083,0.065391911233449,-2.135223150873148,-1.061890215565776,0.3814608738829395,0.16679612251363304,0.2483051205906166,0.05822690627176782,-0.015114267206000006,-0.12332298523060474
-0.7532590609480068,3.935505799160689,-0.4320021709586391,-1.1481419108024908,-0.5704250054519383,-0.1742199843990527,-0.6293115631647599,0.4722949477070769,-0.04354860642135428,0.019527433036111232,0.3698304396690986,0.8925058730701291,-0.4435287026535779,-1.2043874813861364,0.06791166773431734,-2.140690030135146,-1.0446798904998902,0.3530975358220485,0.11618412312052767,0.27947996018598015,0.08253269736999688,-0.03249402094655013,-0.11169941702926177
-0.5021472011864287,3.972944754281892,-0.43944925717150246,-1.1630319173260628,-0.519225770223484,-0.19308593591808168,-0.8189794505479655,0.47472585000210493,0.03859164222358099,0.024613760157937085,0.49606609940449353,0.7906665864154244,-0.17160845375829203,-1.2514010822248074,0.025489419956592495,-2.1747970964372487,-1.008847801304881,0.24752654481701145,-0.0644226584162375,0.33460231140978314,0.1264448703536256,-0.11596879851765887,-0.01672215724196218
-0.500397862811983,3.973307664125812,-0.4373197901977279,-1.1631494404315188,-0.5196802112723001,-0.1962960566063991,-0.822922374301721,0.47486599226960585,0.0335725616279635,0.040808176000819596,0.5644073970814895,0.8438012264761109,-0.22158043823821785,-1.2089833355135833,0.06696836449003793,-2.16461801722352,-0.9987751014582277,0.26938054153841484,-0.04502246952626171,0.32146991238794154,0.1319462837195423,-0.11106381029596882,-0.013425931666999576
-0.5234279777147376,3.97378587433958,-0.4384289819644435,-1.1630386366820784,-0.5217345985188144,-0.1944954140012583,-0.8066707986254495,0.4779320190860082,0.026258605021731336,0.040579450061591894,0.5099735278505539,0.8359870149164824,-0.19873213639274595,-1.215805446524965,0.04381717007329384,-2.1703983063837953,-0.9968638070800637,0.2683036690094936,-0.043384770448001556,0.3275660281683692,0.12716150495917983,-0.10996576147577047,-0.01783289603832342
-0.5486002362091255,3.9733531758779437,-0.4378965905014362,-1.1634075195048719,-0.523686233821601,-0.1965829516132922,-0.7861324000210056,0.483362390140125,0.025669419187684034,0.034745240396405634,0.43535186457476277,0.8105240311421976,-0.17390551152946884,-1.236820747796422,0.007558572363429477,-2.175724254685404,-1.0051275573568916,0.26655776524056607,-0.029729415288937036,0.30531181255237894,0.14706333924200984,-0.08503424043127894,-0.10993811552274287
-0.5506377780192434,3.97363545481049,-0.43629824250469035,-1.1633824717102041,-0.523857734459001,-0.19815852414308296,-0.7846763359098599,0.48149498834527327,0.027517787206786926,0.03402859726189828,0.4305273657578438,0.7998218601411073,-0.17633648078281058,-1.242158105865184,0.006238492071121756,-2.1708667184576287,-1.0127737562933536,0.26807653701762046,-0.03292395341112796,0.30569567689405314,0.13497633564236275,-0.08302804583342549,-0.04095429236371723
-0.673264138493277,3.970772474921085,-0.43327985250641127,-1.1615357466104257,-0.546448564410605,-0.1910243472159924,-0.6954959197730126,0.49217620780531984,-0.008092466315557462,0.051421905223045315,0.3379607723358336,0.8506617830509556,-0.2161197490376559,-1.2049159584748799,-0.008974722088662339,-2.156526369292569,-1.0186518394708481,0.3221292987346066,0.038956186387802016,0.2673872564285288,0.09755005645223482,-0.06018943586817513,-0.06082048513804413
-0.6791368894851536,3.9706066539120064,-0.4334248702732456,-1.1615890523791756,-0.5497652809001758,-0.19093242454090206,-0.6923870358389823,0.49217196242313893,-0.006368054980901904,0.052970076806540645,0.3354604387539916,0.8593664287958064,-0.20353871901237167,-1.2007176220963247,-0.010466710190372798,-2.156719662145272,-1.0202129127000816,0.3246059356452766,0.042258439537127546,0.2585824829019214,0.09587114370350998,-0.06059055828733764,-0.062040719988306646
-0.7303485232991994,3.970958187588454,-0.4271388984109957,-1.1612330711951617,-0.5604629805238732,-0.18721232756821574,-0.655557646160337,0.4976769412498808,-0.0173624960973271,0.05693600415461687,0.3008831730032822,0.8607018748677531,-0.23655369064003426,-1.194402151218676,-0.01943764869351671,-2.1453553521190902,-1.0308505271783814,0.34956850248809157,0.07308618715065193,0.237015530306362,0.07118529538503009,-0.05186061855527316,-0.07101119399187285
-0.7359271227371006,3.9717822099845788,-0.42672549462705256,-1.160963160026074,-0.5605291875684618,-0.18626372415891004,-0.6508049517352892,0.49850357624990094,-0.015623900515352254,0.057591072706754516,0.30108572664361083,0.8604835905395507,-0.22982416151233084,-1.1939904224900506,-0.022347178702115115,-2.142070252964463,-1.0365207254401028,0.3529709785537627,0.07595252432445285,0.22543016953925576,0.06688821024240801,-0.05168715858048231,-0.07317760287334733
-0.7337335635142237,3.9718162306577485,-0.42850122335893553,-1.161736483536362,-0.5611252919564017,-0.18665738380760705,-0.6537031733964632,0.4987055030692845,-0.019038202419969768,0.057818191615852985,0.29967865114176523,0.856820638471783,-0.24196321464333545,-1.1955395435783116,-0.02597335416759854,-2.143028027994576,-1.0361607805815902,0.3519392032777134,0.0761952506953403,0.22733809779627573,0.06197067901076058,-0.055808653016317405,-0.07486545283754355
-0.7378839336407321,3.972425324022163,-0.4268953550697255,-1.1613552907172935,-0.5610523226583094,-0.1860803464475589,-0.6498951175524554,0.49922850486309933,-0.016219551725903173,0.058840308885060456,0.298459794736125,0.8605281643187846,-0.23068020924814867,-1.192758496832062,-0.02351518740801069,-2.1407993914887085,-1.0370328226069236,0.35473632534880106,0.07646062736260265,0.2253945858757367,0.06500366241486423,-0.05171432170762261,-0.07401230617213823
-0.7387419486906628,3.973256400753653,-0.4293794317383351,-1.1617293040161447,-0.5627820371007205,-0.1864518402689265,-0.6491807659663767,0.5006820369223528,-0.021405465699718764,0.06031729809926355,0.2942311899511418,0.8574511130745821,-0.24708126331102068,-1.1917035133119196,-0.023478817056393254,-2.142234269356135,-1.0303887466763784,0.3553894918414581,0.0782606815707115,0.23434316291864762,0.07008198295388955,-0.04872329833056324,-0.07501279997354765
-0.739313350995105,3.973537414111332,-0.4288781643410112,-1.1618580081758896,-0.5622414168268204,-0.18653826445583926,-0.648285820054438,0.5008325373977588,-0.021423847655148123,0.06147823139534817,0.29365607043369674,0.8626994876915172,-0.24052895796883247,-1.1893665552707904,-0.024966908461402298,-2.142892506215901,-1.0299698311787906,0.35612086658818426,0.07950535686631907,0.23187794276763024,0.06695566873331973,-0.050812396964965034,-0.07515681784714975
-0.7406765998272163,3.974254765543608,-0.42730823589410816,-1.1619873966822563,-0.5639599409557923,-0.18601342659396566,-0.6465363757437195,0.5015062346817987,-0.019370263937001014,0.06197516654709484,0.2935004844117724,0.8620564345940285,-0.23639444528041292,-1.1883837711079779,-0.022694944738377198,-2.1404346973811728,-1.0298117391463406,0.35752171899231544,0.07884827798192967,0.23198415557634877,0.07163388398020643,-0.047146950806508575,-0.07369137150951578
0.5308646135686833,3.9672061023523932,-0.504447842477974,-2.9919265341033054,-1.5992856728695002,-0.3959385227868764,-3.152244907108944,0.9842409411396807,-0.24356318409103814,0.44147023435170824,-0.41917254488364175,0.5266493943968807,-0.19243934113764768,-0.6614949427776731,-0.3246161412085574,0.7988266191065163,-0.2565277934315508,-0.2624073645414603,-0.1232917639950275,0.1308644492651652,-0.10180792421047197,0.2992238183652979,0.12225194217949127
0.6758218307064852,3.9877177523308887,-0.5096979753396627,-2.9988854270981355,-1.5779337714206845,-0.39910492598641334,-3.2655050881932475,0.9871214206287507,-0.2181340532042485,0.4616346841729063,-0.20963278576918035,0.5372161624343622,-0.19140103527578012,-0.6273146609997307,-0.26583681711293145,0.7968612346623213,-0.21166969592899595,-0.28889201669347353,-0.19451540192412886,0.17346313909393293,-0.07000317747557501,0.2396793990734448,0.09291246167139655
0.6784730507170108,3.988301813423842,-0.5048318949716023,-2.9987594501055708,-1.577941470815071,-0.39788521582125647,-3.268809836138876,0.9858316161881908,-0.203830383553254,0.4560821931908228,-0.19406240735517968,0.5198852020122936,-0.17695969716783638,-0.639209755705383,-0.2719205657322205,0.80467433592643,-0.2337580169044917,-0.2877200089138399,-0.19612810153161706,0.14453849548426997,-0.08610689099784491,0.23415890975878406,0.08952463289086321
0.6486109071484155,4.000280620224414,-0.5033765323593704,-3.004004681222055,-1.5772301952391443,-0.40622739644583367,-3.249629302138261,0.9984416049151956,-0.20409798743606067,0.47044260672790883,-0.31867114151950904,0.5007044441019174,-0.060140477432452114,-0.6461073359348034,-0.34474701747511677,0.795559045956978,-0.233440234484502,-0.28733402394277996,-0.20037973180192067,0.1191965769648021,-0.09582852657623304,0.2440740789081088,0.12778195700513184
0.530636262990319,4.000377825862878,-0.499537967697922,-3.0011663858221587,-1.596055050729559,-0.39844455097550724,-3.158799133494232,1.010975558965813,-0.2370959637517522,0.48611510637261673,-0.4006260224323054,0.5324160069987706,-0.11388321262089215,-0.6168666807983723,-0.3648472765191776,0.8119372353012535,-0.24007044239160014,-0.2360082473762697,-0.1321708535976926,0.08125370837223454,-0.13485996934552963,0.26431077232373645,0.10664630790683569
0.5474075982850354,4.004560555936404,-0.5016419804981975,-3.0086239965272874,-1.6134054089541825,-0.4008534695591056,-3.1919668521561966,1.0125662535911617,-0.23848494554751618,0.49289593512809765,-0.4083264141759969,0.5284467499638852,-0.1129147622939235,-0.6117069403076038,-0.3635896048064034,0.8163981419674289,-0.24212194568980275,-0.22828467327970395,-0.13544020595952366,0.08393188284311229,-0.13433428314093765,0.26591777761968993,0.10853431236199852
0.546523167503603,4.005416318893343,-0.5025915799409905,-3.0093660276632805,-1.6147655852779883,-0.4011161236265356,-3.1933935231343478,1.0132288122517106,-0.23549990212178448,0.49537272103060354,-0.40828314642055186,0.5347524071202576,-0.09850760463113872,-0.6072547836604012,-0.36428244978468016,0.8170500730046967,-0.24289995255420202,-0.22623318715871624,-0.13548861832964237,0.07747319145128484,-0.1348211772822157,0.2651482652439072,0.10824358371247672
0.5440917603706265,4.005930607195124,-0.4977499280583421,-3.0089632498780388,-1.614449691655715,-0.4004631474238891,-3.1915587404228174,1.01324557618397,-0.23174221788335259,0.494431112481927,-0.40661436100427284,0.5300733135449928,-0.09737687797166054,-0.6097451302964321,-0.36497953946373085,0.820310508360738,-0.248156036668516,-0.2240851679183309,-0.13452187186887207,0.07180384482282806,-0.1386395205317853,0.26667386809421817,0.1085084926148576
0.5449107945842189,4.0070493828831815,-0.4981480468601328,-3.0094393186333392,-1.6132402408803788,-0.4010115486067991,-3.1927738869062408,1.0144490990214305,-0.23531394041784456,0.4974294557931773,-0.409088449753834,0.5340599309893069,-0.0985570806267841,-0.6055185825610767,-0.36588588783634907,0.8186689291473013,-0.24260192816307977,-0.22400256567049412,-0.13487541773308037,0.07701296447512004,-0.13560843810914194,0.2668558815580044,0.10802564208809042
0.5438245705535945,4.007254584348932,-0.499294626212469,-3.0093928858140044,-1.6136509481412977,-0.4008518683095518,-3.1914042410125867,1.0147428144840733,-0.23589266919210597,0.49741371179026067,-0.40922905290921785,0.5340319357627954,-0.09837811242100332,-0.6053842456880837,-0.3654139452638283,0.8189877051661125,-0.2422507242280779,-0.22337514146829593,-0.1342055896610104,0.07674972049898793,-0.13582339566839774,0.2661841406748428,0.10870877472102065
0.5438403195420513,4.009099292966552,-0.4997505667974271,-3.0098879146700788,-1.613837319240953,-0.40074719492306327,-3.191605100718343,1.0164476344793636,-0.2366949564498955,0.4998628154007623,-0.4101022938986879,0.5326633881853741,-0.09876847168597917,-0.6032352147906144,-0.3671650393703313,0.8204079741400359,-0.24110744153365923,-0.22200074555351976,-0.13535447130771802,0.07683514652978192,-0.13600104839647395,0.265828383260281,0.10720020448387096
0.5433527162615102,4.009193411755251,-0.4994121424959224,-3.009846499858486,-1.6145657752518559,-0.4001463076238901,-3.192268051622168,1.0162399375891922,-0.2329285386789416,0.49758829013079797,-0.40713474129091215,0.5223943818903533,-0.10331493469271415,-0.608351378234925,-0.365044750808417,0.8241024180228338,-0.2459673503026575,-0.22097959451740534,-0.13687069281739866,0.07539012720811371,-0.1374891584531087,0.267023930623011,0.10901348703715001
0.5448124195668801,4.011041492924174,-0.5005313445456115,-3.010297491030275,-1.6134199794431523,-0.4007453499065206,-3.1913336484202413,1.0180442535090097,-0.23744102165474432,0.5014351540805945,-0.4101578936443921,0.5277815327828834,-0.10580557406621317,-0.6033634689023694,-0.36878178545971657,0.8216898999177586,-0.2390040276470491,-0.22013818815600186,-0.13463635117816064,0.07943729066730208,-0.13593412246544226,0.26660743620022487,0.10699007412911497
0.5416896944448788,4.012393124310607,-0.4999459346864137,-3.01073265012226,-1.6137465527091286,-0.3999402072245712,-3.1925098917658663,1.018944319123762,-0.2342105627620446,0.502556267705854,-0.4073832759457294,0.5243594750153772,-0.09586673149404132,-0.6029803338886923,-0.36785666566359554,0.8262192982827103,-0.24442681432460642,-0.2172771318465497,-0.13727971393653396,0.0725093131329475,-0.13900747193019614,0.26555670701295553,0.10867221320563368
0.5453625326468848,4.013518903375303,-0.4980847020317495,-3.0107934366464626,-1.6139843803994707,-0.40103286380536945,-3.1953633701777298,1.0189370135917846,-0.2335752028819682,0.5094308277742096,-0.3673550460620416,0.5444370871234121,-0.11907682200647325,-0.5856487285347889,-0.34915578424514293,0.832949048120811,-0.24335828118995562,-0.2079910770748331,-0.12997711082218705,0.06051262342555615,-0.13646806615839605,0.26678934887069305,0.1083281162635792
0.5440050114483116,4.013692257731328,-0.499464214993277,-3.0110191496396137,-1.6138185661178166,-0.4004719873863953,-3.192488316672008,1.0201592638501045,-0.23570246870126468,0.5047027592964884,-0.4078457894100131,0.5269090179718732,-0.09674260140540036,-0.5998969009596754,-0.3689821617007901,0.823979835134852,-0.23821124068047725,-0.21864505926131997,-0.1383718640729965,0.0772285412481912,-0.13431580392089892,0.2655570167053904,0.10781186058872688
0.5432011553447116,4.014101671935649,-0.5020272000607151,-3.011045929981983,-1.6134548516652432,-0.40048698021938,-3.1909234227069074,1.0207799900729482,-0.24054677481006628,0.5065265677005221,-0.412381555234843,0.5300277042882009,-0.10243384998428227,-0.5970231898152596,-0.36744311376805,0.8228581404310188,-0.23186530204112774,-0.21881975506636947,-0.1382133370503179,0.08651346863759633,-0.12838547541592896,0.2680261603364068,0.10824675379388075
0.5441852412222036,4.01432752807429,-0.49984073096478904,-3.0109847890249894,-1.6127501097156212,-0.40032495461268647,-3.1917485374741954,1.0204692269928397,-0.23823002327031226,0.5057822766352303,-0.4074154921523939,0.527915345087302,-0.0972302330271386,-0.5991367293796694,-0.37049895768775953,0.8232018239985408,-0.23646146325979228,-0.21922511751999518,-0.13854450490773132,0.07788578005563616,-0.1352825071853943,0.2629697489453014,0.10694275331133243
0.5433087918009334,4.014364437143801,-0.5014685000408923,-3.0109313598631893,-1.6125786544263128,-0.4002849628648184,-3.191366589255875,1.0206928323540518,-0.23770331887991566,0.505801385273558,-0.40751932889423026,0.5273511368745166,-0.09677294488913783,-0.5989700907186583,-0.36946037489644645,0.8237995503870165,-0.23648647249693272,-0.21866457877237896,-0.13882557538566798,0.07818144162100557,-0.13486337231341372,0.26329587973636676,0.10790482877713861
